AGID,lab_id,catalog_number,set_id,peptide_target,protein_expression,gene_name,validation_status,antibody_origin,type,control1,fold_change
AGID00386,1.2808205767880985,ab32521,Set181,DM-K9-Histone-H3,0.3477330358153521,H3C1,Valid,Rabbit,Protein,,
AGID00352,1.2888960362708635,14649,Set181,D -Ligase-IV,,LIG4,Caution,Rabbit,Protein,,1.0378558846993182
AGID00399,1.291912200872628,5032,Set181,DNMT1,0.6082157525180157,DNMT1,Valid,Rabbit,Protein,0.3507733982801052,1.091729403422297
AGID00409,1.2921678014028055,5391,Set181,DRP1,0.5931195104764618,DNM1L,Valid,Rabbit,Protein,0.4829365673866967,0.936410303156446
AGID00253,1.2809623730517532,5149,Old,DUSP4,0.43177007109261956,DUSP4,Valid,Rabbit,Protein,,
AGID00334,1.2878908711031694,ab76310,Set181,DUSP6,,DUSP6,Caution,Rabbit,Protein,0.4520610680910099,
AGID00116,1.2718535020738655,3218,Old,DVL3,0.43339784896733746,DVL3,Valid,Rabbit,Protein,0.4484188760370831,0.8179124368566572
AGID00211,1.27854412495439,sc-251,Old,E2F1,0.19282406138327834,E2F1,Valid,Mouse,Protein,0.2464744595372121,0.7341968928913811
AGID00148,1.2754429078380225,3195,Old,ECADHERIN,0.5502970828979616,CDH1,Valid,Rabbit,Protein,,
AGID00135,1.2746192415279811,2332,Old,EEF2,,EEF2,Caution,Rabbit,Protein,,1.0397279116305838
AGID00136,1.274640784274142,3692,Old,EEF2K,0.7169355180598357,EEF2K,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00152,1.2758729232325607,2232,Old,EGFR,,EGFR,Valid,Rabbit,Protein,,0.7462932017331958
AGID00078,1.265628822118436,9742,Old,EIF4E,0.06930423277449181,EIF4E,Valid,Rabbit,Protein,,
AGID00154,1.275953803467055,2498,Old,EIF4G,,EIF4G1,Caution,Rabbit,Protein,,1.1058917060452922
AGID00235,1.2800630705323615,M061329-2,Set181,EMA,0.7169355180598357,MUC1,Caution,Mouse,Protein,0.7169355180598357,0.9388149908366095
AGID00394,1.2918499770874934,3810,Set181,Enolase-1,0.6595083425829859,ENO1,Valid,Rabbit,Protein,0.4152606235946582,1.0699512995814298
AGID00395,1.2918588788826917,8171,Set181,Enolase-2,,ENO2,Valid,Rabbit,Protein,,0.7478193744747801
AGID00196,1.277784985922086,GTX629542,Old,ENY2,0.19282406138327834,ENY2,Caution,Mouse,Protein,0.3716698602035233,0.0
AGID00438,1.2869108320278442,A302-024A,Set181,EphA2,,EPHA2,Valid,Rabbit,Protein,0.32911718793978084,
AGID00075,1.2646423863919896,556347,Old,EPPK1,0.7169355180598357,EPPK1,Caution,Mouse,Protein,0.7169355180598357,0.9388149908366095
AGID00335,1.236837160924379,RM-9101,Old,ERALPHA,,ESR1,Valid,Rabbit,Protein,0.537849990531343,
AGID00240,1.2378776471578365,MS-671,Old,ERCC1,0.7169355180598357,ERCC1,Valid,Mouse,Protein,0.7169355180598357,0.9388149908366095
AGID00239,1.2801450500431504,11331-1-AP,Old,ERCC5,0.2730096425070141,ERCC5,Caution,Rabbit,Protein,0.2144848344219175,0.9187806113267387
AGID00484,1.2381029269879202,sc-154,Old,ERK2,,MAPK1,Under Evaluation,Rabbit,Protein,,0.9991983817076576
AGID00372,1.2905218594449894,3552,Set181,Erk5,0.7169355180598357,MAPK7,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00405,1.2921327533216325,13826,Set181,ERRalpha,,ESRRA,Valid,Rabbit,Protein,0.40832187634100514,
AGID00187,1.2774318651152463,A303-501A,Old,ETS1,,ETS1,Valid,Rabbit,Protein,,0.5216868492904081
AGID00511,1.2931814493732674,2593,Set181,EVI1,0.4294813960462596,MECOM,Valid,Rabbit,Protein,0.7698360642492685,0.5430213187256807
AGID00485,1.278947919602682,4905,Old,EZH2,0.19282406138327834,EZH2,Caution,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00030,1.2384369612778183,1700-1/ab40794,Set181,FAK,,PTK2,Caution,Rabbit,Protein,0.40197990923637084,
AGID00171,1.2765894282944603,3180,Old,FASN,,FASN,Valid,Rabbit,Protein,,0.8743035224343779
AGID00356,1.2894603970358076,500-P18/10775-082,Set181,FGF-basic,,FGF2,Caution,Rabbit,Protein,,0.9820124327102072
AGID00031,1.2395181463441103,1574-1/ab45688,Old,FIBRONECTIN,0.5217344883790789,FN1,Valid,Rabbit,Protein,0.37121270768154885,0.9843462622402381
AGID00339,1.2881417666161827,4403,Set181,FN14,0.31969577827807927,TNFRSF12A,Caution,Rabbit,Protein,,
AGID02152,1.2928974203719954,20459,Old,FOXM1,0.39246444562618543,FOXM1,Valid,Rabbit,Protein,0.502462602254987,0.7281778869143811
AGID00378,1.2402470524566396,9467,Old,FOXO3A,0.3434764174486227,FOXO3,Caution,Rabbit,Protein,0.3886490696985256,0.7843717214218404
AGID02213,1.2938571029571053,ab124892,Set181,FTO,0.48431119344692786,FTO,Valid,Rabbit,Protein,0.42316199058297704,0.8924812926510924
AGID02141,1.2927961306973634,12263,Old,G6PD,0.3230742026171782,G6PD,Valid,Rabbit,Protein,,
AGID00117,1.2719273949092686,3239,Old,GAB2,0.5653144220293095,GAB2,Valid,Rabbit,Protein,0.7045519117737292,0.7078745625804086
AGID00412,1.2407544476516754,AM4300,Old,GAPDH,0.39644703347935367,GAPDH,Caution,Mouse,Protein,,
AGID00086,1.2669806867715259,558686,Old,GATA3,,GATA3,Valid,Mouse,Protein,,0.8326272580555844
AGID00383,1.283492262475322,4253,Old,GATA6,0.19282406138327834,GATA6,Caution,Rabbit,Protein,0.3911097882103093,0.0
AGID00289,1.2842499251747106,12601-1-AP,Set181,GCLC,,GCLC,Caution,Rabbit,Protein,,0.998725848722015
AGID00305,1.285669461340633,ab124827,Set181,GCLM,,GCLM,Valid,Rabbit,Protein,0.3007506246583951,
AGID00212,1.2785795642082074,3305,Old,GCN5L2,0.19282406138327834,KAT2A,Valid,Rabbit,Protein,0.45068266322618766,0.0
AGID00270,1.2835060542857668,3538,Set181,Gli1,0.2951106640567191,GLI1,Caution,Rabbit,Protein,0.2757087505503439,0.857468414938812
AGID00263,1.2826751690218847,ab69838,Set181,Gli3,0.2643770780614666,GLI3,Caution,Rabbit,Protein,,
AGID00548,1.2934938405661327,3660,Set181,Glucocorticoid-Receptor,,NR3C1,Valid,Rabbit,Protein,,0.7575879665881011
AGID00387,1.2840230272519528,12793,Set181,Glutamate-D1-2,0.5311644244049686,GLUD1,Valid,Rabbit,Protein,,
AGID00262,1.282253438334129,ab156876,Set181,Glutami se,,GLS,Caution,Rabbit,Protein,0.39754234795252014,
AGID00319,1.286419125231676,4275,Set181,Granzyme-B,0.3131365277319259,GZMB,Valid,Rabbit,Protein,,
AGID00368,1.2902910863724046,ab183737,Set181,GRB7,0.1529110838770692,GRB7,Valid,Rabbit,Protein,0.4331777514744506,0.5004412623756104
AGID00396,1.2918677764438102,3593,Set181,Grp75,0.5090389509783557,HSPA9,Caution,Rabbit,Protein,0.2755464983245563,1.090754564509778
AGID00174,1.2767258373159331,9315,Set181,GSK-3B,0.14377842772818902,GSK3B,Caution,Rabbit,Protein,,
AGID00033,1.2417379878305075,sc-7291,Old,GSK3ALPHABETA,,GSK3A/GSK3B,Valid,Mouse,Protein,,0.7441055750068959
AGID00129,1.2740731190235794,3886,Old,GYS,0.19282406138327834,GYS1,Valid,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00131,1.274139432817957,MS-325-P1,Old,HER2,,ERBB2,Valid,Mouse,Protein,,1.0675215761488668
AGID00110,1.2711252047688988,sc-285,Old,HER3,,ERBB3,Valid,Rabbit,Protein,0.28939578697247936,
AGID00103,1.2705813095605332,2573,Old,HEREGULIN,0.4726011815692026,NRG1,Valid,Rabbit,Protein,0.31584551426960245,1.0013682594060886
AGID00271,1.2835473711943732,11988,Set181,HES1,0.17644076439156392,HES1,Valid,Rabbit,Protein,,
AGID00397,1.2918766697746948,2024,Set181,Hexoki se-I,,HK1,Caution,Rabbit,Protein,,0.856444645953227
AGID00442,1.2738056844680026,2867,Set181,Hexoki se-II,0.3286476372403196,HK2,Valid,Rabbit,Protein,0.5888157881030383,0.5955108485247359
AGID00419,1.2808994783597807,610958,Old,HIF1ALPHA,0.19282406138327834,HIF1A,Caution,Mouse,Protein,0.2464744595372121,0.7341968928913811
AGID00205,1.2783480753355814,ab1791,Set181,Histone-H3,0.7169355180598357,H3C1,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00332,1.287502625351666,ab128959,Set181,HLA-DQA1,,HLA-DQA1,Valid,Rabbit,Protein,,0.9609718374629881
AGID00333,1.2875138283757137,14832-1-AP,Set181,HMHA1,,ARHGAP45,Valid,Rabbit,Protein,,0.9623940457848956
AGID00035,1.2450585723417573,2402,Set181,HSP27,0.48631995634560876,HSPB1,Caution,Mouse,Protein,0.39512964660518446,0.9236936568817066
AGID00320,1.2864309801914942,12165,Set181,HSP60,0.34479022182454144,HSPD1,Valid,Rabbit,Protein,0.6450497246261464,0.5681296262875126
AGID00037,1.2453909992420642,4872,Old,HSP70,0.20408932210423797,HSPA1A,Caution,Rabbit,Protein,0.3035350205618711,0.6974295261805359
AGID00366,1.2901843634065604,86630,Set181,IDO,0.6965449146481039,IDO1,Caution,Rabbit,Protein,,
AGID00038,1.2462019324250264,3922,Old,IGFBP2,0.5652724578974799,IGFBP2,Valid,Rabbit,Protein,0.7524133383355115,0.6652288811830451
AGID00090,1.267865985266115,611504,Set181,IGFBP3,0.529082140459615,IGFBP3,Valid,Mouse,Protein,,
AGID00039,1.246281495081479,3027,Set181,IGFRb,0.7169355180598357,IGF1R,Caution,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00336,1.2880330873230383,12153,Set181,IL-6,,IL6,Caution,Rabbit,Protein,,0.7162909670081006
AGID02221,1.293920944215606,57145,Set181,IMP3,,IGF2BP3,Caution,Rabbit,Protein,0.26812233656485956,
AGID02153,1.2929058363543264,14543,Old,INPP4B,,INPP4B,Caution,Rabbit,Protein,,0.8900306597937867
AGID00272,1.2836023243427044,3025,Set181,IR-b,0.27571990674935265,INSR,Caution,Rabbit,Protein,0.3028049673121417,0.7985815987908353
AGID00519,1.2934039506266848,4302,Set181,IRF-3,0.4159401585745044,IRF3,Valid,Rabbit,Protein,0.29941816025985224,0.9641857494443632
AGID00223,1.2794964271417262,sc-497,Old,IRF1,0.3817004698453657,IRF1,Caution,Rabbit,Protein,,
AGID00092,1.268133315592865,06-248,Old,IRS1,,IRS1,Valid,Rabbit,Protein,,0.7115137525294761
AGID00040,1.248906911338354,4502,Set181,IRS2,,IRS2,Caution,Rabbit,Protein,0.5419643772864162,
AGID00250,1.2807730838776519,sc-13157,Old,JAB1,,COPS5,Caution,Mouse,Protein,0.3644539619666348,
AGID00256,1.2810719580747691,ab109536,Set181,Jagged1,,JAG1,Valid,Rabbit,Protein,,0.8956530263173584
AGID00177,1.2767840163399111,3230,Old,JAK2,0.32006979092049975,JAK2,Valid,Rabbit,Protein,,
AGID02136,1.2927367896138162,PA5-28262,Old,JNK2,,MAPK9,Valid,Rabbit,Protein,0.31022346269482565,
AGID00307,1.285816855166196,ab10484,Set181,KAP1,0.3587437789987762,TRIM28,Valid,Rabbit,Protein,,
AGID00528,1.2709454907919573,2180,Old,KU80,,XRCC5,Caution,Rabbit,Protein,0.5735774004588552,
AGID00375,1.2909377315347221,HPA028732,Set181,LAD1,0.05884814365756491,LAD1,Valid,Rabbit,Protein,0.5207417063573418,0.27516127563669684
AGID00290,1.2843689820363067,IHC-00439,Set181,Lasu1,,HUWE1,Valid,Rabbit,Protein,0.46777671945124455,
AGID00279,1.2840364478463029,4108,Set181,LC3A-B,,MAP1LC3A/MAP1LC3B,Caution,Rabbit,Protein,,0.8284272081246993
AGID00042,1.2506799515026874,2752,Old,LCK,0.7169355180598357,LCK,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00119,1.272723154589928,3582,Old,LDHA,0.19282406138327834,LDHA,Caution,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00533,1.2727467934992902,ab85319,Old,LDHB,0.19282406138327834,LDHB,Valid,Mouse,Protein,0.2464744595372121,0.7341968928913811
AGID00529,1.2820465466890762,3050,Old,LKB1,0.22820537038411354,STK11,Under Evaluation,Rabbit,Protein,0.2338668197305357,0.8240488137261456
AGID00439,1.2926089900692168,2796,Set181,Lyn,0.6247693705471441,LYN,Valid,Rabbit,Protein,0.3988551818258656,1.0535441693101064
AGID00198,1.2778401768751841,5453,Set181,Mcl-1,0.3771827569929225,MCL1,Valid,Rabbit,Protein,0.47031314047142336,0.7417039406857489
AGID00288,1.2842366514144754,AB3314P,Set181,MCT4,0.5213990330536916,SLC16A3,Valid,Rabbit,Protein,,
AGID00044,1.2519557806657706,1235-1/ab32576,Old,MEK1,0.4275390003948389,MAP2K1,Valid,Rabbit,Protein,,
AGID00201,1.2782223061269786,9125,Set181,MEK2,0.7169355180598357,MAP2K2,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00361,1.2897911097819528,ab51061,Set181,Mela ,,MLA ,Caution,Rabbit,Protein,,1.1653787842339736
AGID00362,1.2898010416111352,ab137078,Set181,Melanoma-gp100,0.212128960581836,PMEL,Caution,Rabbit,Protein,,
AGID00337,1.2880548728430925,12711,Set181,MERIT40,0.6274497612403565,BABAM1,Caution,Rabbit,Protein,0.5413071468235996,0.9128064289045653
AGID02212,1.2938491073092766,ab195352,Set181,METTL3,0.7169355180598357,METTL3,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00225,1.2796144203320527,sc-20121,Set181,MIF,,MIF,Caution,Rabbit,Protein,,1.1443437364604307
AGID00137,1.2746623042000096,WH0054206M1,Old,MIG6,0.3809711422194101,ERRFI1,Valid,Mouse,Protein,,
AGID00403,1.289781172728871,ab20663,Set181,MITF,0.14288892175224197,MITF,Valid,Rabbit,Protein,0.5246099999916729,0.42497436046782844
AGID00503,1.2747695631284528,ab3298,Old,MITOCHONDRIA,0.19282406138327834,<mitochondria>,Valid,Mouse,Protein,0.2464744595372121,0.7341968928913811
AGID00321,1.2864428278357471,14739,Set181,Mitofusin-1,0.6880383695755283,MFN1,Valid,Rabbit,Protein,0.5951433624352171,0.9201985192155026
AGID00322,1.286454668173044,11925,Set181,Mitofusin-2,,MFN2,Valid,Rabbit,Protein,,0.4318061454022189
AGID00389,1.2917338666894687,3515,Set181,MLH1,0.5140163681107012,MLH1,Valid,Mouse,Protein,0.4860657858020363,0.8588468989283562
AGID00312,1.286096244162516,14993,Set181,MLKL,0.5142736249065051,MLKL,Valid,Rabbit,Protein,,
AGID00402,1.2920448443943973,MAB3328,Set181,MMP14,0.7169355180598357,MMP14,Valid,Mouse,Protein,0.7169355180598357,0.9388149908366095
AGID00045,1.2530456451990475,4022,Set181,MMP2,,MMP2,Valid,Rabbit,Protein,,0.9243113718729422
AGID00122,1.273397842213904,2195,Set181,Mnk1,,MKNK1,Valid,Rabbit,Protein,,0.9323147504799529
AGID00331,1.2874801995723184,sc-377312,Set181,MR1,0.3271465663490793,MR1,Caution,Mouse,Protein,,
AGID00273,1.2836434376133692,ab103319,Set181,MRAP,0.261590720246241,MRAP,Caution,Rabbit,Protein,0.2971511636246363,0.7868986595781602
AGID00530,1.2533392686092801,4847,Old,MRE11,0.2831739934729467,MRE11,Caution,Rabbit,Protein,0.4562992888465818,0.6539919557614925
AGID00390,1.2709712600734933,2850,Old,MSH2,,MSH2,Valid,Mouse,Protein,0.4452695057528864,
AGID00138,1.2746838013515336,22030002,Old,MSH6,0.32605244762221586,MSH6,Caution,Rabbit,Protein,0.48053748914225797,0.6801105113622556
AGID00299,1.2847864686579653,ab76148,Set181,MSI2,,MSI2,Caution,Rabbit,Protein,0.45801824101676347,
AGID00232,1.279964244841591,ab14705,Set181,MTCO1,,MT-CO1,Valid,Mouse,Protein,,0.6417807776122364
AGID00046,1.253571439151124,2983,Old,MTOR,,MTOR,Valid,Rabbit,Protein,,0.8462886390410315
AGID00204,1.278294271239685,H00009788-M01A,Set181,MTSS1,0.277728941080515,MTSS1,Caution,Mouse,Protein,0.2616082405316823,0.8541408380402407
AGID00401,1.2762542497360052,21370002,Old,MYH11,,MYH11,Valid,Rabbit,Protein,0.6836243731038737,
AGID00291,1.284421662474589,3403,Old,MYOSINIIA,0.19282406138327834,MYH9,Caution,Rabbit,Protein,0.07208930155191698,0.0
AGID00318,1.2863716320640584,4282,Set181,Myt1,0.14211986127418735,PKMYT1,Caution,Rabbit,Protein,,
AGID00216,1.2787733616302102,5795-1/ab129189,Old, PSI ,0.19282406138327834, PSA,Caution,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00418,1.254028703156784,4061,Old,NCADHERIN,,CDH2,Valid,Rabbit,Protein,0.48638698490522303,
AGID02133,1.2927112997347543,PA5-45913,Set181,NDUFB4,,NDUFB4,Valid,Rabbit,Protein,,0.994100768239869
AGID00134,1.2743152208902973,22710002,Old,NF2,,NF2,Caution,Rabbit,Protein,,0.9103441463647064
AGID02155,1.2929226569112833,3608,Old,NOTCH1,,NOTCH1,Valid,Rabbit,Protein,,0.9298309313978608
AGID00340,1.288249829174054,4147,Set181,Notch1-cleaved,0.2531646734172627,NOTCH1,Valid,Rabbit,Protein,,
AGID00087,1.2670740160112364,sc-5593,Set181,Notch3,,NOTCH3,Caution,Rabbit,Protein,0.16357492763472187,
AGID00258,1.2811809368404818,3187,Set181,NQO1,0.7169355180598357,NQO1,Valid,Mouse,Protein,0.7169355180598357,0.9388149908366095
AGID00162,1.276194517438936,sc-31,Old,NRAS,0.351389693171104,NRAS,Valid,Mouse,Protein,0.2345016800224326,0.9847897281298897
AGID00257,1.2811654053210708,12721,Old,NRF2,0.19282406138327834,NFE2L2,Caution,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00297,1.2847088723759381,2750,Set181,Oct-04,0.2113386986960787,POU5F1,Caution,Rabbit,Protein,,
AGID00420,1.2548071298369268,1712-1/ab40803,Old,P16INK4A,0.6979328088522105,CDKN2A,Caution,Rabbit,Protein,0.6939376010510855,0.8363609131628588
AGID00384,1.255024648959935,sc-6246,Old,P21,,CDKN1A,Valid,Rabbit,Protein,0.3374579347482279,
AGID00105,1.2707642012117155,1591-1/ab32034,Old,P27,,CDKN1B,Valid,Rabbit,Protein,,0.7632774612418186
AGID00181,1.2769575499906372,9228,Set181,p38-a,0.4135257565376573,MAPK14,Valid,Mouse,Protein,,
AGID00049,1.2554534259858219,9212,Old,P38MAPK,0.40395555700196606,MAPK11/MAPK12/MAPK14,Valid,Rabbit,Protein,0.2489154914838992,1.0214345008677057
AGID00151,1.2758526524560876,4695,Set181,p44-42-MAPK,0.3767467670729359,MAPK1/MAPK3,Valid,Rabbit,Protein,0.36391541111518066,0.8463405780968574
AGID00050,1.255612113554985,9282,Old,P53,0.4706748220867367,TP53,Caution,Rabbit,Protein,0.41351093837916497,0.8891443416702391
AGID00490,1.2771866207227822,610833,Old,P62LCKLIGAND,0.6315376264845951,SQSTM1,Caution,Mouse,Protein,0.5897537651952562,0.8712137897568297
AGID00545,1.2811031564479924,ab53039,Old,P63,0.19282406138327834,TP63,Caution,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00051,1.2562357762268255,1494-1/ab32529,Old,P70S6K1,0.2544409956113821,RPS6KB1,Valid,Rabbit,Protein,0.4069360510605429,0.6632322203754006
AGID00085,1.266824213745565,9347,Old,P90RSK,,RPS6KA1/RPS6KA2/RPS6KA3,Caution,Rabbit,Protein,,0.9998577476289149
AGID00053,1.2565411575810765,612024,Old,PAI1,0.45309414359016054,SERPINE1,Valid,Mouse,Protein,0.35786485542632696,0.9318253647471532
AGID00224,1.2795976070623039,HPA035895,Set181,PAICS,0.4701680416043613,PAICS,Caution,Rabbit,Protein,0.28961042318424507,1.0327966098475845
AGID00323,1.286466501211978,2602,Set181,PAK1,,PAK1,Valid,Rabbit,Protein,0.5941766296739851,
AGID02199,1.2933875601401885,PA5-69540,Set181,PAK4,,PAK4,Valid,Rabbit,Protein,,0.8502941059758716
AGID00245,1.280388969587316,4336-BPC-100,Set181,PAR,,<poly(ADP-ribose)>,Caution,Rabbit,Protein,0.5418536358255561,
AGID00374,1.2906741516426592,66564,Set181,PARG,,PARG,Caution,Rabbit,Protein,,1.0200375092347
AGID00370,1.2804212659909564,sc-7150,Old,PARP1,0.19282406138327834,PARP1,Caution,Rabbit,Protein,0.5720190352184736,0.0
AGID00468,1.256642023351961,9546,Old,PARPCLEAVED,0.18679641557499657,PARP1,Caution,Mouse,Protein,0.3833146853942132,0.5923575131061879
AGID00274,1.2836707982786109,ab53715,Set181,Patched,,PTCH1,Caution,Rabbit,Protein,0.3474198034725481,
AGID00513,1.2931316407647118,60433,Set181,PAX6,0.36806089768202155,PAX6,Valid,Rabbit,Protein,0.1474857810154628,1.1694150400872967
AGID00441,1.2840766540713902,9857,Set181,PAX8,0.7169355180598357,PAX8,Caution,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00054,1.2567924656800848,2542,Old,PAXILLIN,0.7169355180598357,PXN,Caution,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00055,1.257040951698572,2130,Old,PCADHERIN,,CDH3,Caution,Rabbit,Protein,0.39592796831647864,
AGID00248,1.2571395692980356,ab29,Old,PC ,0.43988685982317616,PC ,Caution,Mouse,Protein,0.37069152416891826,0.9042234126197599
AGID00413,1.2895612252070525,43248,Old,PDCD1,0.19282406138327834,PDCD1,Valid,Mouse,Protein,0.2464744595372121,0.7341968928913811
AGID00094,1.268542499885016,600-401-965,Old,PDCD4,0.41150808228701735,PDCD4,Caution,Rabbit,Protein,0.27745372220244646,0.9886735815936678
AGID00385,1.2778952159915316,3169,Set181,PDGFRB,,PDGFRB,Valid,Rabbit,Protein,,0.9418311728876751
AGID00210,1.2784908476901957,ab110332,Set181,PDH,0.32877130447170605,DLAT,Valid,Mouse,Protein,0.21824823239458985,0.9840910552464422
AGID00324,1.2865373466593404,3205,Set181,PDHA1,0.6377556037343578,PDHA1,Valid,Rabbit,Protein,0.44591651937029936,1.0165115005489052
AGID00280,1.2840900376676756,3820,Set181,PDHK1,,PDK1,Caution,Rabbit,Protein,0.2529760192543752,
AGID00056,1.2573354933249108,3062,Old,PDK1,0.5193578375967873,PDPK1,Valid,Rabbit,Protein,,
AGID00300,1.278059430223962,sc-19090,Old,PDL1,0.5754709112596503,CD274,Caution,Goat,Protein,,
AGID00124,1.2736706403612978,2780,Old,PEA15,0.39548970807029027,PEA15,Valid,Rabbit,Protein,0.47557038305129096,0.7551895106861897
AGID00440,1.2926516873795157,3192,Set181,PERK,0.3730903801632741,EIF2AK3,Valid,Rabbit,Protein,,
AGID02207,1.2938090772360562,ab192876,Set181,PGM1,,PGM1,Valid,Rabbit,Protein,0.3774009163638821,
AGID00281,1.2841034120448187,13428,Set181,PHGDH,0.3847265481197485,PHGDH,Caution,Rabbit,Protein,0.47577040548332605,0.7443235298285961
AGID00425,1.2923940243749774,22789-1-AP,Set181,PHLPP,,PHLPP1,Valid,Rabbit,Protein,,0.7900687342261631
AGID00226,1.2797317158220454,sc-376412,Set181,PI3K-p110-b,0.3558773393781635,PIK3CB,Caution,Mouse,Protein,0.19615208480071428,1.0547203045996378
AGID00093,1.2683096603130013,4255,Old,PI3KP110ALPHA,,PIK3CA,Caution,Rabbit,Protein,0.4580322731243496,
AGID00058,1.2577221980330864,06-195,Old,PI3KP85,,PIK3R1,Valid,Rabbit,Protein,,0.9983796341686291
AGID00296,1.28468293766899,5675,Set181,PKA-a,0.5709726553802481,PRKAR1A,Valid,Rabbit,Protein,0.6266754418058407,0.7821598372327488
AGID00172,1.2580078367191827,05-154,Old,PKCALPHA,0.7169355180598357,PRKCA,Valid,Mouse,Protein,0.7169355180598357,0.9388149908366095
AGID00126,1.273850501234825,4053,Old,PKM2,0.19282406138327834,PKM,Caution,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00512,1.2931565617502572,5690,Set181,PLC-gamma1,,PLCG1,Valid,Rabbit,Protein,,1.0853015991808603
AGID00084,1.266666571137196,4513,Set181,PLK1,0.5834867318041237,PLK1,Caution,Rabbit,Protein,0.5286409146441504,0.8834187619349276
AGID00203,1.2782763042653125,22510002,Set181,PMS2,,PMS2,Valid,Rabbit,Protein,0.5406349967224058,
AGID00207,1.2784195892274361,ab14734,Set181,Porin,0.7169355180598357,VDAC1,Valid,Mouse,Protein,0.7169355180598357,0.9388149908366095
AGID00381,1.2589340120027472,1483-1/ab32085,Old,PR,,PGR,Valid,Rabbit,Protein,,0.8913936307012527
AGID00081,1.2661540582385662,AHO1031,Set181,PRAS40,,AKT1S1,Caution,Mouse,Protein,0.25860734492603943,
AGID00492,1.2775253968595799,HPA007730,Old,PRDX1,0.24356237088577312,PRDX1,Under Evaluation,Rabbit,Protein,,
AGID00190,1.277506725401195,ab102739,Old,PREX1,,PREX1,Valid,Rabbit,Protein,,0.6856433800516605
AGID00061,1.259691601032828,9552,Old,PTEN,0.4233763666207029,PTEN,Valid,Rabbit,Protein,0.34754112527075776,0.9134535227878022
AGID00364,1.2901454047956213,ab76942,Set181,PTPN12,,PTPN12,Valid,Rabbit,Protein,,0.948991675802389
AGID00218,1.2790519242043434,4976,Set181,Puma,,BBC3,Caution,Rabbit,Protein,,0.7673077092436551
AGID00200,1.2782042742496147,SAB2900066,Old,PYGB,0.19282406138327834,PYGB,Valid,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00535,1.282297489444563,ab61013,Old,PYGL,0.19282406138327834,PYGL,Under Evaluation,Rabbit,Protein,0.2464744595372121,0.7341968928913811
AGID00202,1.2782583211069383,H00005837-M10,Old,PYGM,0.19282406138327834,PYGM,Caution,Mouse,Protein,0.2464744595372121,0.7341968928913811
AGID00145,1.2751090313463036,3539,Old,RAB11,0.47252954024841354,RAB11A/RAB11B,Caution,Rabbit,Protein,,
AGID00169,1.2764717658614106,4314,Old,RAB25,,RAB25,Valid,Rabbit,Protein,,0.686214326641307
AGID00342,1.2883572816428583,24555,Set181,Rad23A,0.7169355180598357,RAD23A,Caution,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00261,1.2729816948997073,05-525,Old,RAD50,0.5806577193276089,RAD50,Valid,Mouse,Protein,0.5646185547671378,0.8472787207106471
AGID00360,1.2602536971234044,71,Old,RAD51,0.43163525941533254,RAD51,Caution,Mouse,Protein,0.28144899811983226,1.0043662807867302
AGID00158,1.276034360955855,2280,Old,RAPTOR,0.7169355180598357,RPTOR,Valid,Rabbit,Protein,0.7169355180598357,0.9388149908366095
AGID00059,1.2590696253110791,9309,Old,RB,,RB1,Caution,Mouse,Protein,,0.8569789135669977
AGID00164,1.2762343586271943,21390002,Old,RBM15,0.04630602043352335,RBM15,Valid,Rabbit,Protein,0.37367885718863103,0.3077557177303846
AGID00097,1.269421015809753,MAB3426,Set181,Rheb,0.7169355180598357,RHEB,Caution,Mouse,Protein,0.7169355180598357,0.9388149908366095
AGID00159,1.2760544501858602,2114,Old,RICTOR,,RICTOR,Caution,Rabbit,Protein,0.3206947564965431,
AGID00282,1.2841167772149222,4926,Set181,RIP,,RIPK1,Caution,Rabbit,Protein,,0.8484223693499808
AGID00283,1.2841301331900654,13526,Set181,RIP3,,RIPK3,Caution,Rabbit,Protein,0.2519183042679998,
AGID00416,1.2803566203196324,2208,Set181,RPA32,0.6072332766687344,RPA2,Valid,Rat,Protein,0.5457656176782648,0.8895215906264562
AGID00341,1.288346563662749,3388,Set181,RRM1,0.3884979647271712,RRM1,Caution,Rabbit,Protein,0.3247424402206041,0.9036139067729096
